鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路61~90號,14.16,住,,,1060508,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080424,120.73,2,1,1,有,有,5850000,48455,坡道平面,27.55,0,,RPWVMLOLQHOFFBB07CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路61~90號,13.88,住,,,1071229,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080424,118.39,2,1,1,有,有,5800000,48991,坡道平面,27.55,0,"土地及建物分次登記案件。賣方提供原預售合約金額新台幣554萬元正,今買方提供契約給地政士做實價登錄,買賣總價新台幣580萬元正。地政士僅受託買賣案件申請登記並無代理撰擬買賣契約書;建物現況格局由出賣人提供",RPXVMLOLQHOFFBB17CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路61~90號,13.88,住,,,1070514,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080424,118.39,2,1,1,有,有,5300000,44767,坡道平面,27.55,0,"土地及建物分次登記案件。賣方提供原預售合約金額新台幣518萬元正,今買方提供契約給地政士做實價登錄,買賣總價新台幣530萬元正。地政士僅受託買賣案件申請登記並無代理撰擬買賣契約書;建物現況格局由出賣人提供",RPOWMLOLQHOFFBB98CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路61~90號,20.61,住,,,1060222,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080424,183.51999999999998,3,2,2,有,有,8690000,47352,坡道平面,55.1,0,,RPPWMLOLQHOFFBB09CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路61~90號,15.28,住,,,1060422,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080424,128.75,2,2,1,有,有,6100000,47379,坡道平面,27.55,0,,RPQWMLOLQHOFFBB56CA
北區,房地(土地+建物),臺中市北區青島路一段61巷1~30號,22.4,住,,,1080703,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740528,89.05,3,1,2,有,無,2800000,31443,,0.0,0,,RPWNMLTKQHOFFBB66CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福七路151~180號,22.32,住,,,1080630,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040413,208.76,3,2,2,有,有,13000000,68537,坡道平面,54.1,2400000,,RPPNMLLLQHOFFBB87CA
北區,房地(土地+建物),臺中市北區衛道路91巷1~30號,40.72,住,,,1080629,土地4建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710222,86.89,3,2,2,有,無,2880000,33145,,0.0,0,,RPWNMLMLQHOFFBB68CA
北區,房地(土地+建物),臺中市北區衛道路91巷1~30號,40.72,住,,,1080629,土地4建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710222,83.11,2,2,2,有,無,4500000,54145,,0.0,0,,RPXNMLMLQHOFFBB78CA
北區,房地(土地+建物),臺中市北區大仁街61~90號,76.0,住,,,1080303,土地1建物1車位0,全,二層,透天厝,商業用,鋼筋混凝土加強磚造,0600929,117.87,4,2,5,有,無,15800000,134046,,0.0,0,含增建或未登記建物。,RPPPMLOKQHOFFBB28CA
北區,房地(土地+建物)+車位,臺中市北區漢口路四段31~60號,4.07,住,,,1080630,土地1建物1車位1,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821211,53.39,1,1,1,有,有,2700000,50571,升降平面,0.0,0,,RPOOMLPKQHOFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區庄美街39巷1~30號,33.0,住,,,1080517,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660210,47.32,3,2,2,有,無,5750000,121513,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOSMLOKQHOFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區忠明路181~210號,1.03,住,,,1080615,土地1建物1車位2,五層,十三層,辦公商業大樓,商業用,鋼筋混凝土造,0830120,264.88,2,1,0,有,有,9000000,33978,坡道機械,0.0,0,,RPOOMLMKQHOFFBB87CA
北區,房地(土地+建物)+車位,臺中市北區一中街31~60號,3.54,住,,,1080710,土地1建物1車位1,地下二層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0781024,60.95,1,1,1,有,有,2300000,37736,坡道平面,0.0,600000,,RPSRMLLKQHOFFBB48CA
北區,房地(土地+建物),臺中市北區綏遠路一段1~30號,12.57,住,,,1080702,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880713,97.75999999999999,3,2,2,有,有,5680000,58101,,0.0,0,含增建或未登記建物。;,RPUOMLTJQHOFFBB09CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段451~480號,21.09,住,,,1080623,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931110,225.78000000000003,4,2,2,有,有,14080000,62362,坡道平面,32.69,0,登記人與簽約人不同,RPPQMLMKQHOFFBB18CA
北區,房地(土地+建物),臺中市北區中華路二段112巷1~30號,36.24,住,,,1080702,土地1建物1車位0,一層，地下層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730317,111.11,8,1,8,有,無,11600000,104401,,0.0,0,,RPTRMLSJQHOFFBB56CA
北屯區,房地(土地+建物),臺中市北屯區大鵬路52巷2弄1~30號,24.2,住,,,1080608,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810722,71.14,2,1,1,有,無,5000000,70284,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLSJQHOFFBB09CA
北屯區,房地(土地+建物),臺中市北屯區天津路四段301~330號,3.37,商,,,1080708,土地1建物1車位0,二十層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840626,52.739999999999995,1,1,1,有,有,2600000,49298,,0.0,0,,RPVQMLRJQHOFFBB56CA
北區,房地(土地+建物),臺中市北區三民路三段241~270號,2.08,商,,,1080725,土地1建物1車位0,七層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700806,21.240000000000002,1,1,1,有,有,720000,33898,,0.0,0,,RPPRMLRJQHOFFBB68CA
北屯區,房地(土地+建物),臺中市北屯區大連路一段27巷1~30號,50.0,住,,,1080611,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0600115,80.0,1,2,1,有,無,4200000,52500,,0.0,0,,RPWPMLRJQHOFFBB56CA
北屯區,房地(土地+建物),臺中市北屯區北坑巷1~30號,154.48,住,,,1080622,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0880910,184.58,5,2,3,有,無,11350000,61491,,0.0,0,,RPROMLRJQHOFFBB58CA
北區,土地,乾溝子段61~90地號,17.0,其他,,,1080723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1959760,115280,,0.0,0,包含公共設施保留地之交易。;,RPSPMLTJQHOFFBB98CA
東區,房地(土地+建物)+車位,臺中市東區十甲路391~420號,11.79,住,,,1080705,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830702,83.99,3,1,2,有,有,3600000,42862,坡道機械,0.0,0,,RPVPMLTLQHOFFAB76CA
東區,房地(土地+建物)+車位,臺中市東區樂業南路31~60號,31.56,住,,,1080706,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030620,198.28,3,2,2,有,有,13050000,65816,坡道平面,0.0,0,,RPQOMLRLQHOFFAB58CA
南區,土地,樹子腳段1141~1170地號,61.7,住,,,1080627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,37277,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLKLQHOFFAB87CA
南區,土地,番婆段481~510地號,483.0,其他,,,1080629,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30390000,62919,,0.0,0,包含公共設施保留地之交易。;,RPXNMLTKQHOFFAB66CA
南區,土地,頂橋子頭段61~90地號,6.0,其他,,,1080724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,225000,37500,,0.0,0,包含公共設施保留地之交易。;,RPQPMLTJQHOFFAB68CA
東區,房地(土地+建物)+車位,臺中市東區十甲東路661~690號,29.46,住,,,1080712,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050520,175.86,3,2,2,有,有,10500000,59707,坡道平面,28.84,0,,RPSOMLTJQHOFFAB78CA
西區,房地(土地+建物)+車位,臺中市西區中興街31~60號,35.22,住,,,1070109,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080131,224.5,3,2,2,有,有,20580000,98492,坡道平面,32.81,1700000,,RPPNMLMKQHOFFAB77CA
西區,房地(土地+建物)+車位,臺中市西區中興街31~60號,40.49,住,,,1041219,土地1建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080131,262.84000000000003,3,2,2,有,有,24130000,106125,坡道平面,65.62,3200000,,RPQNMLMKQHOFFAB87CA
西區,房地(土地+建物)+車位,臺中市西區中興街31~60號,52.34,住,,,1050905,土地1建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080131,335.78999999999996,4,2,2,有,有,35870000,119443,坡道平面,65.62,3600000,,RPRNMLMKQHOFFAB97CA
西區,房地(土地+建物)+車位,臺中市西區中興街31~60號,40.86,住,,,1050905,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080131,265.06,2,2,2,有,有,25840000,111512,坡道平面,65.62,3600000,,RPSNMLMKQHOFFAB08CA
東區,房地(土地+建物),臺中市東區東光園路100巷6弄181~210號,26.12,住,,,1080627,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810919,107.52000000000001,0,0,0,無,有,4160000,38690,,0.0,0,含增建或未登記建物。;,RPVQMLRJQHOFFAB09CA
東區,房地(土地+建物),臺中市東區精武路217巷61~90號,8.38,住,,,1080718,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0781219,41.65,1,1,1,有,有,2000000,48019,,0.0,0,,RPWPMLRJQHOFFAB09CA
南區,房地(土地+建物),臺中市南區忠明南路571~600號,8.5,住,,,1080711,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940602,84.9,2,2,1,有,有,4790000,56419,,0.0,0,前陽台外推,RPQQMLRJQHOFFAB58CA
東區,土地,旱溪段181~210地號,117.0,住,,,1080712,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13177710,112630,,0.0,0,向政府機關承購之案件。;,RPQNMLSJQHOFFAB38CA
東區,土地,頂橋子頭段481~510地號,24.33,住,,,1080716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1227771,50463,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLSJQHOFFAB58CA
西區,土地,平民段四小段1~30地號,41.0,住,,,1080711,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4870990,118805,,0.0,0,親友、員工或其他特殊關係間之交易。;畸零地或有合併使用之交易。;向政府機關承購之案件。;,RPTOMLSJQHOFFAB78CA
西區,房地(土地+建物),臺中市西區五權三街241~270號,28.5,住,,,1080712,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0660926,44.48,1,1,1,有,無,1670734,37561,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLSJQHOFFAB88CA
南區,房地(土地+建物)+車位,臺中市南區大慶街二段7巷1~30號,14.54,住,,,1080714,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820524,126.81,4,2,2,有,有,6300000,49677,坡道平面,0.0,0,,RPXOMLSJQHOFFAB56CA
西區,房地(土地+建物),臺中市西區繼光街8巷1~30號,20.93,住,,,1080707,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0761125,100.21,3,2,2,有,有,5200000,51891,,0.0,0,,RPOPMLSJQHOFFAB38CA
南區,房地(土地+建物)+車位,臺中市南區工學北路181~210號,20.11,住,,,1080707,土地4建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840123,205.29000000000002,4,2,2,有,有,8700000,42379,坡道平面,0.0,0,,RPPPMLSJQHOFFAB48CA
西區,房地(土地+建物),臺中市西區向上路一段241~270號,9.88,商,,,1080701,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740307,136.02,3,2,2,有,有,5800000,42641,,0.0,0,,RPUNMLMKQHOFFAB28CA
西區,房地(土地+建物)+車位,臺中市西區公益路361~390號,14.39,住,,,1080711,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0891021,141.86,3,2,2,有,有,10600000,74168,坡道平面,15.12,1200000,含增建或未登記建物。,RPSOMLMKQHOFFAB18CA
南區,土地,下橋子頭段271~300地號,108.5,其他,,,1080618,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,47926,,0.0,0,包含公共設施保留地之交易。;,RPTOMLTJQHOFFAB88CA
西區,房地(土地+建物),臺中市西區模範街1~30號,4.85,住,,,1080729,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820611,31.18,1,1,1,有,有,2150000,68954,,0.0,0,,RPXNMLSJQHOFFAB09CA
南區,房地(土地+建物),臺中市南區仁義街61~90號,3.3,住,,,1080730,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840107,30.450000000000003,1,0,1,有,有,1250000,41051,,0.0,0,,RPPNMLKKQHOFFAB57CA
東區,房地(土地+建物),臺中市東區富臺東街31~60號,31.69,住,,,1080711,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0890815,160.6,3,2,2,有,有,7250000,45143,,0.0,0,,RPRNMLLLQHOFFAB97CA
西區,房地(土地+建物)+車位,臺中市西區精誠30街31~60號,18.49,住,,,1080316,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840123,207.0,6,0,6,有,有,12500000,60386,坡道平面,0.0,0,6間套房,RPSNMLOLQHOFFAB38CA
南區,房地(土地+建物)+車位,臺中市南區工學北路31~60號,8.08,商,,,1080708,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840107,94.66,2,2,1,有,有,4730000,49968,升降機械,0.0,0,,RPPNMLSKQHOFFAB38CA
南區,土地,頂橋子頭段361~390地號,27.81,其他,,,1080605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1351397,48594,,0.0,0,土地為道路用地,RPTOMLQLQHOFFAB78CA
西區,房地(土地+建物),臺中市西區民生路481~510號,23.25,住,,,1080528,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700129,76.92,3,2,1,有,無,4400000,57202,,0.0,0,,RPPNMLSLQHOFFAB48CA
中區,房地(土地+建物),臺中市中區中華路一段151~180號,431.0,商,,,1080518,土地10建物1車位0,二層,三層,店面(店鋪),商業用,鋼筋混凝土造,0670814,1013.91,0,0,0,無,無,87000000,85806,,0.0,0,,RPOPMLSLQHOFFAB58CA
西區,房地(土地+建物)+車位,臺中市西區美村路一段271~300號,7.65,商,,,1080704,土地2建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840526,149.82,3,2,2,有,有,8250000,55066,坡道平面,0.0,0,含增建或未登記建物。;,RPXPMLTLQHOFFAB96CA
南區,房地(土地+建物),臺中市南區信義南街81巷1~30號,8.48,住,,,1080528,土地2建物2車位0,一層,二十四層,店面(店鋪),商業用,鋼筋混凝土造,0851211,67.65,0,2,2,有,有,4300000,63562,,0.0,0,,RPRPMLKMQHOFFAB18CA
北區,房地(土地+建物)+車位,臺中市北區太原一街1~30號,19.31,住,,,1080701,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050426,119.3,3,2,2,有,有,8600000,72087,坡道機械,11.55,0,,RPTPMLTJQHOFFBB09CA
北屯區,土地,仁美段631~660地號,23.0,住,,,1080715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2950670,128290,,0.0,0,,RPXNMLTJQHOFFBB66CA
北區,房地(土地+建物),臺中市北區中山路361~390號,3.61,商,,,1080720,土地1建物1車位0,八層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,27.75,1,0,1,有,有,1200000,43243,,0.0,0,,RPXSMLSJQHOFFBB07CA
北屯區,房地(土地+建物),臺中市北屯區文昌二街91~120號,23.72,住,,,1080416,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710225,65.6,2,2,1,有,無,3300000,50305,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPPTMLSJQHOFFBB98CA
北區,房地(土地+建物),臺中市北區梅川東路三段62巷1~30號,34.52,住,,,1080627,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680224,78.13,3,1,2,有,有,4200000,53757,,0.0,0,,RPPNMLTJQHOFFBB48CA
北屯區,房地(土地+建物),臺中市北屯區文心路四段931~960號,14.29,住,,,1080627,土地1建物1車位0,十四層,二十六層,辦公商業大樓,商業用,鋼骨混凝土造,0820112,177.08999999999997,0,0,0,無,有,7000000,39528,,0.0,0,,RPQNMLTJQHOFFBB58CA
北區,車位,臺中市北區進化北路361~390號,1.04,商,,,1080718,土地0建物0車位1,,,其他,,,,13.44,0,0,0,有,有,950000,,坡道平面,13.44,950000,單獨車位交易。;,RPUSMLSJQHOFFBB76CA
北區,房地(土地+建物)+車位,臺中市北區北平四街1~30號,17.06,商,,,1080702,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071130,137.52,2,2,2,有,有,11700000,94357,坡道平面,28.36,1400000,,RPQRMLSJQHOFFBB88CA
北區,房地(土地+建物)+車位,臺中市北區北平四街1~30號,8.5,商,,,1080621,土地1建物1車位1,十層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1071130,75.24000000000001,1,0,1,有,有,7800000,112764,坡道機械,14.05,900000,,RPRRMLSJQHOFFBB98CA
北屯區,房地(土地+建物),臺中市北屯區大連路三段21巷1~30號,18.39,住,,,1080605,土地1建物1車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0811028,140.84,2,2,1,有,有,6250000,44377,,0.0,0,,RPXOMLSJQHOFFBB66CA
北區,房地(土地+建物)+車位,臺中市北區五常街361~390號,2.86,商,,,1080720,土地1建物1車位1,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,43.2,1,1,1,有,有,3460000,80093,坡道機械,14.87,0,,RPPPMLSJQHOFFBB58CA
北區,房地(土地+建物)+車位,臺中市北區民權路391~420號,11.35,住,,,1080622,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0940201,109.30000000000001,2,1,1,有,有,6900000,63129,坡道平面,26.88,0,,RPSPMLMKQHOFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段61~90號,8.0,商,,,1080714,土地1建物1車位1,二十層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060420,112.22,2,2,1,有,有,8580000,76457,坡道平面,36.33,0,,RPTQMLMKQHOFFBB58CA
北區,房地(土地+建物)+車位,臺中市北區育樂街61~90號,12.21,商,,,1050204,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,129.57999999999998,3,1,1,有,有,8800000,80067,坡道平面,34.66,1200000,,RPRQMLNKQHOFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區育樂街61~90號,9.52,商,,,1080413,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,108.84,2,1,1,有,有,6700000,74144,坡道平面,34.66,1200000,,RPUQMLNKQHOFFBB78CA
北區,房地(土地+建物)+車位,臺中市北區育樂街61~90號,9.44,商,,,1050203,土地1建物1車位1,十層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,107.38,2,1,1,有,有,7040000,80308,坡道平面,34.66,1200000,,RPVQMLNKQHOFFBB88CA
北區,房地(土地+建物)+車位,臺中市北區育樂街61~90號,9.44,商,,,1050203,土地1建物1車位1,七層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,107.38,2,1,1,有,有,6990000,79620,坡道平面,34.66,1200000,,RPWQMLNKQHOFFBB98CA
北屯區,土地,同榮段2611~2640地號,87.0,其他,,,1070719,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3988950,45850,,0.0,0,包含公共設施保留地之交易。;,RPQPMLTJQHOFFBB78CA
北區,房地(土地+建物)+車位,臺中市北區青島路二段31~60號,36.68,住,,,1080708,土地2建物3車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800517,262.8,4,2,2,有,有,9250000,35198,坡道平面,0.0,0,,RPPQMLTJQHOFFBB78CA
北區,房地(土地+建物),臺中市北區民權路359巷1~30號,39.6,住,,,1080702,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690530,85.9,3,2,2,有,無,4350000,50640,,0.0,0,,RPWOMLMKQHOFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段931~960號,25.83,住,,,1080621,土地1建物1車位2,十六層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,207.9,3,2,2,有,有,13880000,83930,坡道平面,71.12,2400000,,RPPNMLPKQHOFFBB18CA
北區,房地(土地+建物)+車位,臺中市北區五權路211~240號,20.45,商,,,1080717,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060118,139.67000000000002,2,2,2,有,有,10600000,90971,坡道平面,36.89,1250000,,RPVOMLQKQHOFFBB98CA
北屯區,房地(土地+建物),臺中市北屯區河北路二段91~120號,4.0,住,,,1080705,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850606,49.06,1,2,1,有,有,2470000,50347,,0.0,0,,RPVPMLQKQHOFFBB09CA
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路一段421~450號,17.24,住,,,1080626,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030923,119.64,3,2,2,有,有,6700000,56001,坡道機械,15.35,0,,RPSOMLPKQHOFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段931~960號,32.6,住,,,1080621,土地1建物1車位3,十七層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,262.38,4,2,2,有,有,18000000,88632,坡道平面,106.68,4200000,,RPUPMLOKQHOFFBB78CA
北屯區,房地(土地+建物),臺中市北屯區文心路四段661~690號,5.34,商,,,1080705,土地1建物2車位0,八層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841124,76.44,2,2,2,有,有,4080000,53375,,0.0,0,,RPOQMLOKQHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段691~720號,12.27,住,,,1080526,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951017,115.22,2,2,1,有,有,7800000,67697,坡道平面,24.46,0,含增建或未登記建物。;公契與私契權利人不一,RPVRMLOKQHOFFBB09CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,15.59,商,,,1050224,土地1建物1車位1,十二層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,152.81,3,2,2,有,有,11210000,82184,坡道平面,34.66,1500000,,RPQRMLNKQHOFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,11.95,商,,,1050204,土地1建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,127.3,3,1,1,有,有,8980000,83981,坡道平面,34.66,1200000,,RPPOMLMLQHOFFBB08CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,9.44,商,,,1051202,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,107.72,2,1,1,有,有,6980000,79113,坡道平面,34.66,1200000,,RPQOMLMLQHOFFBB18CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,15.59,商,,,1080318,土地1建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,152.81,3,2,2,有,有,10290000,76936,坡道平面,34.66,1200000,,RPVOMLMLQHOFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路61~90號,18.23,住,,,1051029,土地1建物1車位1,一層，見其他登記事項,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080424,116.78999999999999,0,0,0,無,有,10510000,89991,坡道平面,27.55,0,,RPOQMLMLQHOFFBB18CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,15.85,商,,,1060514,土地1建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,154.55,3,2,2,有,有,11100000,80907,坡道平面,34.66,1400000,,RPSNMLMLQHOFFBB28CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,9.87,商,,,1050206,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,111.43,2,1,1,有,有,7130000,77244,坡道平面,34.66,1200000,,RPTNMLMLQHOFFBB38CA
北區,房地(土地+建物)+車位,臺中市北區育樂街31~60號,11.95,商,,,1050220,土地1建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080513,127.3,3,1,1,有,有,8460000,78368,坡道平面,34.66,1200000,,RPUNMLMLQHOFFBB48CA
